molregno,n_total,n_select,pref_name,min_value,is_agonist,CHEMICAL_ID,canonical_smiles,tanimoto,tid,organism,component_id,accession,group,orthogonal
1561359,8,3.0,Tankyrase-1,3.0,FALSE,CHEMBL2381945,CC1(C)OC(=O)N([C@@H]2CC[C@H](CC2)N3C(=O)Nc4cc(C#N)c(F)cc34)[C@H]1c5ccccc5,1.0,101462,Homo sapiens,4743,O95271,1.0,PRIMARY
231006,55,3.0,Telomerase reverse transcriptase,45.0,FALSE,CHEMBL336434,CN(C)c1ccc(Nc2c3ccc(NC(=O)CCN4CCCC4)cc3nc5cc(NC(=O)CCN6CCCC6)ccc25)cc1,1.0,12622,Homo sapiens,1246,O14746,1.0,PRIMARY
428792,11,2.0,Testis-specific androgen-binding protein,5.01,FALSE,CHEMBL261406,C[C@@]12CCC[C@H]1[C@@H]3CCc4cc(O)ccc4[C@H]3CC2,1.0,12643,Homo sapiens,1625,P04278,1.0,PRIMARY
341460,6,3.0,TGF-beta receptor type I,69.0,FALSE,CHEMBL381532,Cc1cccc(n1)c2nn3CCCc3c2c4ccc5ncn(CCCN6CCOCC6)c5c4,1.0,13004,Homo sapiens,2756,P36897,1.0,PRIMARY
75302,28,10.0,Thrombin,2.61,FALSE,CHEMBL48361,Cn1c(CNc2ccc(cc2)C(=N)N)nc3cc(ccc13)C(=O)N(CCC(=O)O)c4ccccn4,1.0,11,Homo sapiens,92,P00734,1.0,PRIMARY
27307,853,19.0,Thymidylate kinase,2.7e-4,FALSE,CHEMBL129,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,1.0,12538,Homo sapiens,2704,P23919,1.0,PRIMARY
373996,16,2.0,Thymidylate synthase,42.0,FALSE,CHEMBL225180,Cc1[nH]c2N=C(N)NC(=O)c2c1Sc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1.0,28,Homo sapiens,276,P04818,1.0,PRIMARY
206901,6,4.0,Thyroid hormone receptor beta-1,0.28,FALSE,CHEMBL125946,Oc1ccc(Oc2c(Cl)cc(cc2Cl)N3N=CC(=O)NC3=O)cc1S(=O)(=O)N4C5CCC4CC6(CCCO6)C5,1.0,271,Homo sapiens,270,P10828,1.0,PRIMARY
1821215,6,3.0,Toll-like receptor 9,13.0,FALSE,CHEMBL3357070,OCCN1CCN(CC1)c2ccc(cc2)c3ncc4CCN(CCCN5CCOCC5)c4n3,1.0,101567,Homo sapiens,4217,Q9NR96,1.0,PRIMARY
1762577,15,4.0,Transient receptor potential cation channel subfamily A member 1,84.0,FALSE,CHEMBL3298242,FC(F)(F)c1ccccc1c2ccc3[nH]ncc3c2,1.0,101412,Homo sapiens,4529,O75762,1.0,PRIMARY
1589591,5,5.0,Transient receptor potential cation channel subfamily M member 8,8.9,FALSE,CHEMBL2443061,O[C@@H]1CC2(CCN(CC2)C(=O)Nc3ccc(OC(F)(F)F)cc3)Oc4c(Cl)cccc14,1.0,103167,Homo sapiens,1656,Q7Z2W7,1.0,PRIMARY
1724494,7,4.0,Transient receptor potential cation channel subfamily V member 4,3.8,FALSE,CHEMBL3218118,OC1(COc2ccc(C#N)c(F)c2)CN(C1)S(=O)(=O)c3ccc(Cl)cc3Cl,1.0,11847,Homo sapiens,1445,Q9HBA0,1.0,PRIMARY
612815,16,6.0,Transitional endoplasmic reticulum ATPase,90.0,FALSE,CHEMBL1081262,Oc1ccc(Nc2nc(cs2)c3cccs3)cc1,1.0,103079,Homo sapiens,4176,P55072,1.0,PRIMARY
63956,8,2.0,Tryptase gamma,0.07,FALSE,CHEMBL46809,NC(=N)Nc1ccc(CNC(=O)N2CCN(CC2)C(=O)O[C@@H]3CCC[C@@H](CCC3)OC(=O)N4CCN(CC4)C(=O)NCc5ccc(NC(=N)N)cc5)cc1,1.0,12857,Homo sapiens,3268,Q9NRR2,1.0,PRIMARY
1618224,3,2.0,Type-1 angiotensin II receptor,6.0,FALSE,CHEMBL3115247,CCCCn1c(nc2ccccc12)c3ccc4nn(CCC)c(Cc5ccc(cc5)c6ccccc6c7nn[nH]n7)c4c3,1.0,115,Homo sapiens,132,P30556,1.0,PRIMARY
1365541,3,2.0,Tyrosine kinase non-receptor protein 2,0.2,FALSE,CHEMBL2087874,CN(C)CCOc1ccc(cc1)c2oc3ncnc(NCC4SCCS4)c3c2c5ccccc5,1.0,30023,Homo sapiens,2916,Q07912,1.0,PRIMARY
1568320,5,2.0,Tyrosine-protein kinase ABL,5.0,FALSE,CHEMBL2397805,ClC(Cn1ncc2c(NCc3ccccc3Cl)ncnc12)c4ccc(Br)cc4,1.0,8,Homo sapiens,173,P00519,1.0,PRIMARY
1568320,5,2.0,Tyrosine-protein kinase ABL,5.0,FALSE,CHEMBL2397805,ClC(Cn1ncc2c(NCc3ccccc3Cl)ncnc12)c4ccc(Br)cc4,1.0,104922,Homo sapiens,173,P00519,1.0,PRIMARY
1568320,5,2.0,Tyrosine-protein kinase ABL,5.0,FALSE,CHEMBL2397805,ClC(Cn1ncc2c(NCc3ccccc3Cl)ncnc12)c4ccc(Br)cc4,1.0,104922,Homo sapiens,2333,P42684,1.0,PRIMARY
1625919,71,63.0,Tyrosine-protein kinase BRK,3.15,FALSE,CHEMBL3133821,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,1.0,30026,Homo sapiens,2918,Q13882,1.0,PRIMARY
1353674,9,2.0,Tyrosine-protein kinase BTK,0.3,FALSE,CHEMBL2057918,CN1CCN(CC1)c2ccc(NC3=CC(=CN(C)C3=O)c4cccc(N5C=Cc6cc(cc(F)c6C5=O)C7CC7)c4CO)nc2,1.0,100097,Homo sapiens,3549,Q06187,1.0,PRIMARY
350235,298,34.0,Tyrosine-protein kinase ITK/TSK ,16.0,FALSE,CHEMBL209148,COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N4CCN(CC4)C(=O)C,1.0,10918,Homo sapiens,1290,Q08881,1.0,PRIMARY
1356192,5,3.0,Tyrosine-protein kinase JAK2,1.3,FALSE,CHEMBL2062801,CS(=O)(=O)c1ccc(Nc2nc3c(cccn3n2)c4ccc(cc4)S(=O)(=O)C)cc1,1.0,10938,Homo sapiens,1302,O60674,1.0,PRIMARY
1052975,5,4.0,Tyrosine-protein kinase JAK3,14.0,FALSE,CHEMBL1630788,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)S(=O)(=O)CC(F)(F)F,1.0,10849,Homo sapiens,490,P52333,1.0,PRIMARY
357786,7,4.0,Tyrosine-protein kinase LCK,2.0,FALSE,CHEMBL385055,CNc1ncc2cc(ccc2n1)c3cc(ccc3C)C(=O)Nc4cc(ccc4N5CC(C)(C)C5=O)C(F)(F)F,1.0,10140,Homo sapiens,382,P06239,1.0,PRIMARY
349543,535,12.0,Tyrosine-protein kinase receptor FLT3,42.0,FALSE,CHEMBL210833,COc1ccc(cc1OC)C(=O)Nc2sc3CCCCc3c2C(=O)N,1.0,12670,Homo sapiens,297,P36888,1.0,PRIMARY
284154,9,6.0,Tyrosine-protein kinase SRC,5.0,FALSE,CHEMBL170984,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCC5CCN(C)CC5,1.0,10434,Homo sapiens,345,P12931,1.0,PRIMARY
1179122,18,15.0,Tyrosine-protein kinase SYK,31.62,FALSE,CHEMBL1835071,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(=O)N)cc1,1.0,10906,Homo sapiens,934,P43405,1.0,PRIMARY
366622,33,31.0,Tyrosine-protein kinase TIE-2,30.0,FALSE,CHEMBL373882,CNc1ncnc(n1)c2cccnc2Oc3ccc(F)c(c3)C(=O)Nc4cc(ccc4N(C)CCCN(C)C)C(F)(F)F,1.0,12913,Homo sapiens,4960,Q02763,1.0,PRIMARY
1563995,7,4.0,Tyrosine-protein kinase TYK2 ,1.4,FALSE,CHEMBL2387221,F[C@@H]1C[C@@H]1C(=O)Nc2cc(NC(=O)c3c(Cl)cc(cc3Cl)C#N)ccn2,1.0,12694,Homo sapiens,1874,P29597,1.0,PRIMARY
473369,9,9.0,Tyrosine-protein kinase ZAP-70 ,88.0,FALSE,CHEMBL480014,CCOC(=O)\C=C\c1ccc(CNc2nc(Nc3cc(OC)cc(OC)c3)c(C(=O)N)c4nccn24)cc1,1.0,12214,Homo sapiens,1133,P43403,1.0,PRIMARY
389955,153,24.0,Tyrosyl-DNA phosphodiesterase 1,1.8,FALSE,CHEMBL242580,CC1=CC(=O)N(O)C(=C1)C2CCCCC2.NCCO,1.0,103069,Homo sapiens,4128,Q9NUW8,1.0,PRIMARY
818115,14,6.0,Urea transporter 1,11.0,FALSE,CHEMBL1394231,CCc1ccc(cc1)S(=O)(=O)c2nnn3c4ccsc4c(NCc5cccs5)nc23,1.0,107607,Homo sapiens,8163,Q13336,1.0,PRIMARY
493574,29,27.0,Urotensin II receptor,3.98,FALSE,CHEMBL497171,CCCCNc1nccc2[nH]c3ccccc3c12,1.0,10927,Homo sapiens,2081,Q9UKP6,1.0,PRIMARY
198372,14,3.0,Vanilloid receptor,0.15,FALSE,CHEMBL441472,CC(C)(C)c1ccc(NC(=O)N2CCN(CC2)c3ncccc3Cl)cc1,1.0,10260,Homo sapiens,3111,Q8NER1,1.0,PRIMARY
674436,99,18.0,Vascular endothelial growth factor receptor 2,12.5,FALSE,CHEMBL1200485,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1.Cc4ccc(cc4)S(=O)(=O)O,1.0,10980,Homo sapiens,359,P35968,1.0,PRIMARY
141205,16,6.0,Vasopressin V1a receptor,0.19,FALSE,CHEMBL419667,COc1ccc(cc1OC)S(=O)(=O)N2[C@@H](C(=O)N3CCC[C@H]3C(=O)N)[C@@](O)(c4ccccc4Cl)c5cc(Cl)ccc25,1.0,134,Homo sapiens,203,P37288,1.0,PRIMARY
1140694,7,7.0,Vasopressin V1b receptor,1.7,FALSE,CHEMBL1765669,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)C(O)CSSC[C@H](NC(=O)[C@H](CC(=O)N)NC1=O)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)O,1.0,148,Homo sapiens,237,P47901,1.0,PRIMARY
1431791,9,6.0,Vasopressin V2 receptor,1.38,FALSE,CHEMBL2172289,CCN1\C(=C\C=C\C=C\C2=[N+](CC)c3ccc(cc3C2(C)C)S(=O)(=O)[O-])\C(C)(CCCC(=O)NCCn4cc(CNC(=O)CCC(=O)NC5CCCN(C(=O)c6ccc(NC(=O)c7ccccc7c8ccccc8)cc6)c9ccccc59)nn4)c%10cc(ccc1%10)S(=O)(=O)O,1.0,112,Homo sapiens,81,P30518,1.0,PRIMARY
456541,4,3.0,Vesicular acetylcholine transporter,0.25,FALSE,CHEMBL473547,Cl.O[C@@H]1Cc2ccccc2C[C@H]1N3CCC(CC3)C(=O)c4ccc(Br)cc4,1.0,12943,Homo sapiens,3083,Q16572,1.0,PRIMARY
438390,8,2.0,Vitamin D receptor,0.0396,FALSE,CHEMBL272304,CCC(CC)(c1ccc(OC[C@@H](O)CO)c(C)c1)c2ccc(OC[C@H](O)C(C)(C)C)c(C)c2,1.0,64,Homo sapiens,300,P11473,1.0,PRIMARY
349910,49,10.0,Voltage-gated potassium channel subunit Kv1.3,2.0,FALSE,CHEMBL378104,COc1cc(O)cc(O)c1C(=O)\C=C\c2ccccc2,1.0,10553,Homo sapiens,2950,P22001,1.0,PRIMARY
65139,12,5.0,Voltage-gated potassium channel subunit Kv1.5,33.0,FALSE,CHEMBL288131,CCc1ccc(cc1)S(=O)(=O)N[C@H]2[C@H](O)Cc3ccc(NC(=O)c4cccc(OC)c4)cc23,1.0,10198,Homo sapiens,2623,P22460,1.0,PRIMARY
1618170,4,2.0,Voltage-gated T-type calcium channel alpha-1G subunit,56.0,FALSE,CHEMBL3115194,COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(C(C)C)c3ccc(Br)cc3,1.0,100100,Homo sapiens,2958,O43497,1.0,PRIMARY
684582,5,2.0,Voltage-gated T-type calcium channel alpha-1H subunit,18.0,FALSE,CHEMBL1210766,Fc1cc(F)cc(NC(=O)N2CCC3(CC2)C(N(C3=O)c4cccc(Cl)c4)c5ccccn5)c1,1.0,4,Homo sapiens,167,O95180,1.0,PRIMARY
1733473,8,4.0,Adenosine A1 receptor,9.5,FALSE,CHEMBL3234955,Nc1nc(SCc2csc(n2)c3ccc(I)cc3)nc(c4ccc5OCOc5c4)c1C#N,0.746268656716418,114,Homo sapiens,159,P30542,1.0,ORTHOGONAL
1787271,6,4.0,Androgen Receptor,0.5,FALSE,CHEMBL3326454,CO[C@H]1[C@@H]2[C@@H](O)CCN2N=C1c3ccc(C#N)c(Cl)c3C,0.43243243243243246,56,Homo sapiens,187,P10275,1.0,ORTHOGONAL
620857,11,4.0,Bombesin receptor subtype-3,18.0,FALSE,CHEMBL1091720,CCC(C)(C)Cc1c[nH]c(CCc2ccc(cc2)c3ccccn3)n1,0.32894736842105265,10679,Homo sapiens,2399,P32247,1.0,ORTHOGONAL
1515462,5,2.0,Cannabinoid CB1 receptor,0.85,FALSE,CHEMBL2316376,COc1ccc(NC(=O)c2ccc(Cn3ccnn3)c4ccccc24)c(n1)C(=O)NCC5CCCCC5,0.6351351351351351,87,Homo sapiens,172,P21554,1.0,ORTHOGONAL
495062,10,5.0,Cannabinoid CB2 receptor,4.6,FALSE,CHEMBL498346,CCCCCC(C)(C)c1cc(OC)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,0.16666666666666666,259,Homo sapiens,104,P34972,1.0,ORTHOGONAL
1844175,33,2.0,Delta opioid receptor,3.0,FALSE,CHEMBL3426789,Cc1ccccc1COc2ccc(cc2)C3C4=C(CC(C)(C)CC4=O)OC5=C3C(=O)CC(C)(C)C5,0.3484848484848485,136,Homo sapiens,242,P41143,1.0,ORTHOGONAL
1425178,10,6.0,Dopamine D3 receptor,1.1,FALSE,CHEMBL2158640,Br.CCCN1C[C@@H](C[C@H]2[C@H]1CCc3cc(O)c(O)cc23)c4ccc(O)cc4,0.5074626865671642,130,Homo sapiens,149,P35462,1.0,ORTHOGONAL
1250872,24,4.0,Glucocorticoid receptor,1.74,FALSE,CHEMBL1911270,CN(C)C(=O)c1ccc(cc1)c2ccc3[C@H](c4ccccc4Oc3n2)C(C)(C)C(=O)Nc5nncs5,0.6290322580645161,25,Homo sapiens,371,P04150,1.0,ORTHOGONAL
1565753,11,4.0,G-protein coupled receptor 35,5.18,FALSE,CHEMBL2392174,COc1ccc(cc1)C(=O)Nc2cc(Br)cc3C(=O)C=C(Oc23)C(=O)O,0.46,103700,Homo sapiens,4970,Q9HC97,1.0,ORTHOGONAL
1441457,10,8.0,Kappa opioid receptor,10.9,FALSE,CHEMBL2180640,CCCCN(CCc1ccccc1)CCc2cccc(O)c2,0.3103448275862069,137,Homo sapiens,177,P41145,1.0,ORTHOGONAL
358190,14,3.0,Melanocortin receptor 4,11.0,FALSE,CHEMBL213566,CNC(=O)[C@H](Cc1ccc2ccccc2c1)N3CCN([C@@H](CCNC(=N)N)C3=O)C(=O)[C@H](N)Cc4ccc(F)cc4,0.5061728395061729,10142,Homo sapiens,1215,P32245,1.0,ORTHOGONAL
522397,10,7.0,Metabotropic glutamate receptor 5,14.0,FALSE,CHEMBL505105,CNc1ncc(cn1)C#Cc2ccccc2,0.3333333333333333,11280,Homo sapiens,1549,P41594,1.0,ORTHOGONAL
1524423,5,3.0,Mu opioid receptor,0.0397,FALSE,CHEMBL2334770,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CC[C@H](C2)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@H](C(=C)C(=O)N)c5ccccc5,0.5866666666666667,129,Homo sapiens,349,P35372,1.0,ORTHOGONAL
474842,6,2.0,Nociceptin receptor,0.53,FALSE,CHEMBL481707,CC1(CCCCCCC1)N2CCC(CC2)n3c(nc4ccccc34)c5oc6ccccc6c5,0.7258064516129032,138,Homo sapiens,344,P41146,1.0,ORTHOGONAL
1511766,4,2.0,Peroxisome proliferator-activated receptor alpha,22.0,FALSE,CHEMBL2312717,OC(=O)[C@H](Cc1ccccc1)Oc2ccc(cc2)c3ccccc3C(F)(F)F,0.7419354838709677,163,Homo sapiens,245,Q07869,1.0,ORTHOGONAL
501657,9,3.0,Peroxisome proliferator-activated receptor delta,4.0,FALSE,CHEMBL524063,Cc1c(C)c(Sc2ccc(COc3ccc(cc3)C(F)(F)F)cc2OCC#C)ccc1OCC(=O)O,0.7307692307692307,12227,Homo sapiens,2298,Q03181,1.0,ORTHOGONAL
450662,40,27.0,Peroxisome proliferator-activated receptor gamma,11.0,FALSE,CHEMBL461571,C[C@@H](Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c4ccc(OC(F)(F)F)cc24)c1)C(=O)O,0.4788732394366197,133,Homo sapiens,241,P37231,1.0,ORTHOGONAL
708259,10,3.0,Serotonin 1a (5-HT1a) receptor,10.0,FALSE,CHEMBL1259241,Cc1ccc(CNCC2(F)CCN(CC2)C(=O)c3csc4ccccc34)nc1,0.36486486486486486,51,Homo sapiens,266,P08908,1.0,ORTHOGONAL
16825,7,3.0,Serotonin 2a (5-HT2a) receptor,2.64,FALSE,CHEMBL275628,NCCc1c[nH]c2ccc(F)cc12,0.7297297297297297,107,Homo sapiens,308,P28223,1.0,ORTHOGONAL
1757083,10,2.0,Serotonin 2c (5-HT2c) receptor,30.0,FALSE,CHEMBL3286565,CNc1nc(nc2CCNCCc12)C(C)c3ccccc3,0.23809523809523808,108,Homo sapiens,309,P28335,1.0,ORTHOGONAL
497044,10,5.0,Serotonin 6 (5-HT6) receptor,4.5,FALSE,CHEMBL476006,CN(C)CCC1=C(C)Cc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc12,0.6588235294117647,10627,Homo sapiens,1693,P50406,1.0,ORTHOGONAL
1613576,6,2.0,Sphingosine 1-phosphate receptor Edg-1 ,1.2,FALSE,CHEMBL3105484,Cc1cc(CCC(=O)c2sc(C)c3[C@H]4[C@@H](Cc23)C4(C)C)cc(C)c1OCC(O)CNC(=O)CO,0.40789473684210525,11631,Homo sapiens,2651,P21453,1.0,ORTHOGONAL
498931,5,3.0,Vasopressin V2 receptor,25.0,FALSE,CHEMBL478902,Cc1ccn(n1)c2ccc(C(=O)N3CCC(F)(F)\C(=C/C(=O)O)\c4ccccc34)c(Cl)c2,0.7213114754098361,112,Homo sapiens,81,P30518,1.0,ORTHOGONAL
1423876,14,4.0,11-beta-hydroxysteroid dehydrogenase 1,2.0,FALSE,CHEMBL2153191,CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@@H](CC(=O)O)C3,0.5063291139240507,11489,Homo sapiens,2554,P28845,1.0,ORTHOGONAL
1077748,5,3.0,11-beta-hydroxysteroid dehydrogenase 2,15.0,FALSE,CHEMBL1689282,CN(O)C(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC6=NOC(=O)N6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,0.7333333333333333,20127,Homo sapiens,2062,P80365,1.0,ORTHOGONAL
1611101,7,3.0,15-hydroxyprostaglandin dehydrogenase [NAD+],12.0,FALSE,CHEMBL3103033,Clc1cccc(c1)n2cnc3cc(ccc23)C(=O)N4CCCCC4,0.5740740740740741,103688,Homo sapiens,5150,P15428,1.0,ORTHOGONAL
1140769,12,5.0,3-phosphoinositide dependent protein kinase-1,3.16,FALSE,CHEMBL1765743,CNc1nc(cc(n1)c2ccc3c(N)n[nH]c3c2)N4C[C@H](OC[C@H]4C)C(=O)NC5CCCCC5,0.7125,10612,Homo sapiens,873,O15530,1.0,ORTHOGONAL
1840736,9,8.0,5-lipoxygenase activating protein,1.7,FALSE,CHEMBL3417525,CN(C)C(=O)Cn1cc(cn1)c2onc(n2)[C@](C)(C3CC3)c4ccc(cc4)c5cnc(N)nc5,0.4418604651162791,10102,Homo sapiens,2867,P20292,1.0,ORTHOGONAL
1058672,62,3.0,Acetylcholinesterase,50.0,FALSE,CHEMBL1643944,[Br-].[Br-].C(CCCCC[n+]1ccc2ccccc2c1)CCCC[n+]3ccc4ccccc4c3,0.19672131147540983,93,Homo sapiens,357,P22303,1.0,ORTHOGONAL
1615287,4,3.0,Acetyl-CoA carboxylase 2,37.0,FALSE,CHEMBL3110081,CCOc1ccc(N2CCN([C@@H](C)C2)c3noc(CC)n3)c(C)c1,0.38666666666666666,10608,Homo sapiens,3146,O00763,1.0,ORTHOGONAL
1794085,6,2.0,Activin receptor type-1,14.0,FALSE,CHEMBL3341947,COc1cc(OC)cc(c1)c2cc(cnc2N)c3ccc(cc3)N4CCNCC4,0.4605263157894737,101598,Homo sapiens,4377,Q04771,1.0,ORTHOGONAL
613687,3,3.0,Acyl-CoA desaturase,39.0,FALSE,CHEMBL1087014,Cc1onc(n1)c2cnc(s2)N3CCC(CC3)Oc4ccccc4C(F)(F)F,0.5647058823529412,101234,Homo sapiens,3846,O00767,1.0,ORTHOGONAL
371698,6,4.0,Acyl coenzyme A:cholesterol acyltransferase,10.0,FALSE,CHEMBL222644,CCCCCCCCCCCCN1C(=O)C(=O)c2ccccc12,0.2037037037037037,11627,Homo sapiens,606,P23141,1.0,ORTHOGONAL
1523860,3,3.0,Acyl coenzyme A:cholesterol acyltransferase 2,6.0,FALSE,CHEMBL2334213,CC(=O)OC[C@]1(C)[C@H](CC[C@@]2(C)[C@H]1C[C@H](OC(=O)c3ccc(c(F)c3)[N+](=O)[O-])[C@@]4(C)OC5=C([C@H](O)[C@H]24)C(=O)OC(=C5)c6cccnc6)OC(=O)C,0.7012987012987013,11204,Homo sapiens,2781,O75908,1.0,ORTHOGONAL
1583080,14,8.0,ADAM17,1.9,FALSE,CHEMBL2431028,NC(=O)NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO,0.6236559139784946,11473,Homo sapiens,2021,P78536,1.0,ORTHOGONAL
76666,30,13.0,Adenosine A1 receptor,0.295,FALSE,CHEMBL52333,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)C34CC5CC(CC3C5)C4,0.6704545454545454,114,Homo sapiens,159,P30542,1.0,ORTHOGONAL
410123,29,7.0,Adenosine A2a receptor,0.316,FALSE,CHEMBL240624,COCCOc1ccc(cc1)N2CCN(CCn3ncc4c3nc(N)n5nc(nc45)c6occc6)CC2,0.5875,252,Homo sapiens,326,P29274,1.0,ORTHOGONAL
108752,40,20.0,Adenosine A2b receptor,3.8,FALSE,CHEMBL68500,O=C1NC(=O)c2nc3ccccc3nc2N1,0.475,278,Homo sapiens,184,P29275,1.0,ORTHOGONAL
102981,74,32.0,Adenosine A3 receptor,0.29,FALSE,CHEMBL302765,CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n4nc(nc24)c5occc5)n1,0.43243243243243246,280,Homo sapiens,275,P0DMS8,1.0,ORTHOGONAL
1431576,11,4.0,Aldo-keto-reductase family 1 member C3,24.0,FALSE,CHEMBL2172076,O=C1CCCN1c2ccc(cc2)S(=O)(=O)N3CCc4ccccc4C3,0.2125,100481,Homo sapiens,2999,P42330,1.0,ORTHOGONAL
1358133,6,3.0,ALK tyrosine kinase receptor,3.1,FALSE,CHEMBL2064722,COc1c2CCC(CCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)N6CCN(C)CC6,0.5959595959595959,100417,Homo sapiens,2566,Q9UM73,1.0,ORTHOGONAL
10018,8,5.0,Alpha-1a adrenergic receptor,0.65,FALSE,CHEMBL12062,CC(C)Oc1ccccc1N2CCN(CCCNC(=O)CN3CCCCC3=O)CC2,0.5625,125,Homo sapiens,146,P35348,1.0,ORTHOGONAL
1055954,5,2.0,Alpha-2a adrenergic receptor,14.0,FALSE,CHEMBL1641682,Cl.Cc1cccc2[nH]nc(N=C3NCCN3)c12,0.4067796610169492,52,Homo sapiens,180,P08913,1.0,ORTHOGONAL
360897,7,3.0,Alpha-2c adrenergic receptor,2.8,FALSE,CHEMBL218675,CN1CCN(CC1(C)C)c2ccc(Nc3c(CO)c(C)nc4ccccc34)cc2,0.6842105263157895,218,Homo sapiens,230,P18825,1.0,ORTHOGONAL
1565699,5,5.0,"Amine oxidase, copper containing",19.0,FALSE,CHEMBL2392121,Cl.CC(=O)Nc1nc(CCc2ccc(Cc3c[nH]c(N)n3)cc2)cs1,0.4492753623188406,20143,Homo sapiens,1759,Q16853,1.0,ORTHOGONAL
369880,18,8.0,Anandamide amidohydrolase,10.4,FALSE,CHEMBL219942,OC(=O)c1cccc(n1)c2oc(nc2)C(=O)CCCCCCc3ccccc3,0.36764705882352944,11291,Homo sapiens,584,O00519,1.0,ORTHOGONAL
190629,84,15.0,Androgen Receptor,0.25,FALSE,CHEMBL1170,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.1917808219178082,56,Homo sapiens,187,P10275,1.0,ORTHOGONAL
1732967,3,3.0,Apelin,89.0,FALSE,CHEMBL3234454,CCN(CC)c1ccc(cc1)C(=C2C=CC(=[N+](CC)CC)C=C2)c3ccc(cc3S(=O)(=O)[O-])S(=O)(=O)NCCCC[C@H](NC(=O)CC4=CSC(=N)N4C)C(=O)N[C@@H](Cc5cn(Cc6ccccc6)c[n+]5C)C(=O)NC7CCN(C)CC7.OC(=O)C(F)(F)F.OC(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F,0.5909090909090909,108275,Homo sapiens,8519,Q9ULZ1,1.0,ORTHOGONAL
1794339,4,2.0,Apoptosis regulator Bcl-X,0.04,FALSE,CHEMBL3342198,CN(C)CC#Cc1ccc(OCCCc2sc(nc2C(=O)O)N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)c(Cl)c1,0.5462962962962963,100217,Homo sapiens,2942,Q07817,1.0,ORTHOGONAL
1839558,9,6.0,Arachidonate 5-lipoxygenase,29.0,FALSE,CHEMBL3416359,CCCCCCCCCCCCC1=C(OC)C(=CC(=O)C1=O)OC,0.3090909090909091,55,Homo sapiens,168,P09917,1.0,ORTHOGONAL
1332336,16,3.0,ATP-binding cassette sub-family G member 2,31.0,FALSE,CHEMBL2011288,COc1ccc2[nH]cc(CCNC(=O)C3=CC(=O)c4c(OCc5ccc(Br)cc5)cccc4O3)c2c1,0.6052631578947368,100974,Homo sapiens,3688,Q9UNQ0,1.0,ORTHOGONAL
1420367,4,3.0,ATP-sensitive inward rectifier potassium channel 1,30.0,FALSE,CHEMBL2146873,Fc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N,0.640625,103725,Homo sapiens,5071,P48048,1.0,ORTHOGONAL
1282551,3,2.0,Baculoviral IAP repeat-containing protein 2,2.0,FALSE,CHEMBL1957024,CC[C@H](NC)C(=O)N[C@H]1[C@@H](CCNCc2ccc(cc2)C(F)(F)F)CC[C@H]3CC[C@H](N3C1=O)C(=O)NC(c4ccccc4)c5ccccc5,0.684931506849315,100988,Homo sapiens,3754,Q13490,1.0,ORTHOGONAL
